doc_id,place_name,text,rating,date,char_len,word_count,text_v2
Ci9DQUlRQUNvZENodHljRjlvT2xJNFN6RmFiR3BhVWxwd2RsSXhVWGhEUTBRMGVGRRAB,Avocado Organic Food,"Додатково до замовлених страв обрала фреш яблучний, по консистенції і смаку питань немає, але чому не видаються трубочки до таких напоїв (особливо з мʼякоттю)?? Зробивши декілька ковтків, весь фреш був на моєму одязі, в прямому сенсі, та ще й білому, через те, що сама рідина соку не могла рівномірно витікати через мʼякоть. Дуже обурена таким! Протягом вечора повинна була ходити у всьому брудному. Візьміть до уваги! (Мазепи 1б, ТЦ Спартак). І для зручності клієнтів, бажано додати Qr-код з меню на стіл, щоб не підніматись зі столу, спеціально до стійки замовлень.",3,2025-11-16T17:34:49,567,90,додатково до замовлених страв обрала фреш яблучний по консистенції і смаку питань немає але чому не видаються трубочки до таких напоїв особливо з зробивши декілька ковтків весь фреш був на моєму одязі в прямому сенсі та ще й білому через те що сама рідина соку не могла рівномірно витікати через дуже обурена таким протягом вечора повинна була ходити у всьому брудному візьміть до уваги мазепи 1 б тц спартак і для зручності клієнтів бажано додати qr код з меню на стіл щоб не підніматись зі столу спеціально до стійки замовлень
Ci9DQUlRQUNvZENodHljRjlvT21OV2EzZEZWMU5wZFdaT2RuTk5kR1pRU0RaVlluYxAB,Avocado Organic Food,"НЕ СМАЧНО!!! НЕ РЕКОМЕНДУЮ! Засовили бургер з яловичиною та журавлиним соусом, салат з ананасом. В бургері булка холодна, сама булка не свіжа, соусу настільки багато що він перебиває смак всього, і він дуже солодкий. Салат залитий соусом з додаванням оцту і не можливо його їсти.",1,2025-10-01T15:02:31,279,45,не смачно не рекомендую засовили бургер з яловичиною та журавлиним соусом салат з ананасом в бургері булка холодна сама булка не свіжа соусу настільки багато що він перебиває смак всього і він дуже солодкий салат залитий соусом з додаванням оцту і не можливо його їсти
Ci9DQUlRQUNvZENodHljRjlvT2xscWRHTnFVV1IwUVZsMldVOWpabmxsV0ZsV2VuYxAB,Avocado Organic Food,Пробивають на касі по іншій ціні їжу .,1,2025-09-12T08:57:21,38,8,пробивають на касі по іншій ціні їжу
Ci9DQUlRQUNvZENodHljRjlvT2swMFdFRmlVVzl0T1dSNVVtMDFUblYwYW1kMU9FRRAB,Avocado Organic Food,"Було смачно, але я замовляла салат з прошуто та сиром брі. В меню пише, що в салаті є прошуто, сир брі, листя салату, авокадо, грильовані ананаси та соус з журавлини, в моєму салаті не було ананасів та соус був іншим. Я очікувала на салат 20 хв, тому вже не мала часу щоб його переробили. Сказала про це дівчині касиру, вона перепросила та сказала наступного разу попросити знижку, цікаво як я маю довести наступного разу касиру що мені повинна надатися знижка",3,2025-09-07T16:36:51,460,80,було смачно але я замовляла салат з прошуто та сиром брі в меню пише що в салаті є прошуто сир брі листя салату авокадо грильовані ананаси та соус з журавлини в моєму салаті не було ананасів та соус був іншим я очікувала на салат 20 хв тому вже не мала часу щоб його переробили сказала про це дівчині касиру вона перепросила та сказала наступного разу попросити знижку цікаво як я маю довести наступного разу касиру що мені повинна надатися знижка
Ci9DQUlRQUNvZENodHljRjlvT21kbFVrOVlhemszWkVVNE4xRTVNM0J5UmtOWE9FRRAB,Avocado Organic Food,Всім бажаю міцного здоров’я та доброї пори доби … Ось Щойно відвідував даний заклад …. Мушу визнати що їжа була дуже свіжа …. Час очікування коротший ніж зазвичай …. Ну і обслуговуючий персонал спілкувався доволі ввічливо …. В наступній відпустці прийду ще =),5,2025-08-30T10:38:35,259,43,всім бажаю міцного здоров’я та доброї пори доби ось щойно відвідував даний заклад мушу визнати що їжа була дуже свіжа час очікування коротший ніж зазвичай ну і обслуговуючий персонал спілкувався доволі ввічливо в наступній відпустці прийду ще
ChdDSUhNMG9nS0VJQ0FnSUNtMHRxZjRnRRAB,Avocado Organic Food,"Дуже сподобався заклад. Дійсно це не фаст фуд і на їжу треба трошки почекати. Це треба розуміти коли замовляєш тут їжу. Але це насправді плюс, оскільки все готуєттся по замовленню, інгредієнти при цьому зважують при тобі. Це і тішить, бо їжа свіжа. Їжа здорова і смакує дуже!!! Цей заклад більше ресторанний варіант ніж фаст фуд. Але цей формат за не ресторанні ціни подобається, оскільки інгредієнти явно не прості. І ще тут класні рецепти. Порції великі так що розраховуйте свої сили не набирайте забагато :)). Наприклад боулом можна цілком наїстися. Хто шукає здорову і свіжу їжу вам сюди :)",5,2021-12-23T12:34:00,594,98,дуже сподобався заклад дійсно це не фаст фуд і на їжу треба трошки почекати це треба розуміти коли замовляєш тут їжу але це насправді плюс оскільки все готуєттся по замовленню інгредієнти при цьому зважують при тобі це і тішить бо їжа свіжа їжа здорова і смакує дуже цей заклад більше ресторанний варіант ніж фаст фуд але цей формат за не ресторанні ціни подобається оскільки інгредієнти явно не прості і ще тут класні рецепти порції великі так що розраховуйте свої сили не набирайте забагато наприклад боулом можна цілком наїстися хто шукає здорову і свіжу їжу вам сюди
Ci9DQUlRQUNvZENodHljRjlvT2xSVFRqSmZXWEZXYmpkclZWUjBNV1JDWlhsSE1FRRAB,Avocado Organic Food,"Доброго дня сьогодні відвідав заклад Авокадо в спартаку сервісом задоволений обслуговував ввічливий молодий юнак Андріан,замовляв бургер та лате бургер був соковитий та смачний лате готував бариста Богдан лате було чути що приготовлене з любовʼю",5,2025-06-25T16:16:29,245,34,доброго дня сьогодні відвідав заклад авокадо в спартаку сервісом задоволений обслуговував ввічливий молодий юнак андріан замовляв бургер та лате бургер був соковитий та смачний лате готував бариста богдан лате було чути що приготовлене з
ChdDSUhNMG9nS0VJQ0FnTUNvbXRHN3h3RRAB,Avocado Organic Food,Ціни не відповідають смаку їжі. Пересолена. Смак мʼяса у пасті Карбонара дешевий.,3,2025-04-16T11:51:41,81,12,ціни не відповідають смаку їжі пересолена смак у пасті карбонара дешевий
ChZDSUhNMG9nS0VJQ0FnTURJaXJTTEF3EAE,Avocado Organic Food,Смачно та корисно,5,2025-04-08T18:06:39,17,3,смачно та корисно
ChdDSUhNMG9nS0VJQ0FnTURRdUtIaWdBRRAB,Avocado Organic Food,"Класний заклад) Тут великий вибір страв, також сподобалось, що порції великі і ситні за прийнятні ціни. Все було смачно!",5,2025-03-08T21:22:23,120,19,класний заклад тут великий вибір страв також сподобалось що порції великі і ситні за прийнятні ціни все було смачно
ChZDSUhNMG9nS0VJQ0FnTUNRdnJDc0d3EAE,Avocado Organic Food,"Я не знаю хто ставить тут погані оцінки. Їжа, різні сніданки, персонал - все топ",5,2025-03-04T17:09:29,80,15,я не знаю хто ставить тут погані оцінки їжа різні сніданки персонал все топ
Ci9DQUlRQUNvZENodHljRjlvT2tsSlVrZHlNR0YyYkZkRVZXZ3lNR0kwV0V0NGRtYxAB,Ахалі,Дуже затишна і душевна атмосфера. Чудовий персонал.,5,2026-02-22T15:46:19,51,7,дуже затишна і душевна атмосфера чудовий персонал
Ci9DQUlRQUNvZENodHljRjlvT21SdVgwczFURUZZT0RGeFJtMHRSMjVPZWs1b1FtYxAB,Ахалі,Дуже смачно,5,2026-02-22T15:07:53,11,2,дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT2pkb1JIUTRkVTh0TFdVeGNsQnRlSGhFWTBsZkxVRRAB,Ахалі,"Надзвичайно цікаве місце. Смачні страви та гарне відношення до гостей ! Було дуже смачно, обов’язково відвідаю цей заклад ще)",5,2026-02-21T15:13:07,125,19,надзвичайно цікаве місце смачні страви та гарне відношення до гостей було дуже смачно обов’язково відвідаю цей заклад ще
Ci9DQUlRQUNvZENodHljRjlvT2xCSmVVSjFNRkl6ZFhaR2RuUmZSMHhPV2tveFgzYxAB,Ахалі,"Смачно, атмосфено!!!",5,2026-02-20T16:56:21,20,2,смачно атмосфено
Ci9DQUlRQUNvZENodHljRjlvT21RNWIwVlpkWG8wTW1KWU9FMTRObWRXU1ZobU9FRRAB,Ахалі,Смачні десерти і кава,5,2026-02-19T19:29:46,21,4,смачні десерти і кава
Ci9DQUlRQUNvZENodHljRjlvT213MVp6SndkSEI2YjBSNk5qTnpVekpPUlRGM09WRRAB,Ахалі,"Хінкалі дуже смачні. Найкращі, що їли. А от хачапурі не з найкращих, тісто як для булочок. Але все інше на висоті, прийдем ще 🥰",5,2026-02-15T17:25:35,127,24,хінкалі дуже смачні найкращі що їли а от хачапурі не з найкращих тісто як для булочок але все інше на висоті прийдем ще
Ci9DQUlRQUNvZENodHljRjlvT21oclJUZGFjVWRTTjJSSVowaEJWRFZUVVVsR2ExRRAB,Ахалі,"Дуже розчарувався у закладі, бо рідко у Львові і планував прийти на ВАХ меню, а завчасно не попередили про неможливість замовити ВАХ меню",1,2026-02-15T16:08:23,137,23,дуже розчарувався у закладі бо рідко у львові і планував прийти на вах меню а завчасно не попередили про неможливість замовити вах меню
Ci9DQUlRQUNvZENodHljRjlvT2psbmNVZENjWE54V1Mxd1R6RndjSFUzYkdKNFVIYxAB,Ахалі,"Дизайн закладу вражає, приємна атмосфера. Ввічливі та уважні офіціанти, але кухня просто розчарувала. Замовляли шашлик (дуже сухий) та не смачний, хачапурі Мегрелі нагадав сирну паличку з «сільпо», салат «Цезар» маленька дуже порція. В закладі дуже прохолодно. Ціни завищені як на мене, більше не повернемось.",2,2026-02-15T12:06:43,309,44,дизайн закладу вражає приємна атмосфера ввічливі та уважні офіціанти але кухня просто розчарувала замовляли шашлик дуже сухий та не смачний хачапурі мегрелі нагадав сирну паличку з сільпо салат цезар маленька дуже порція в закладі дуже прохолодно ціни завищені як на мене більше не повернемось
Ci9DQUlRQUNvZENodHljRjlvT25rd1IzUjZTREJoWVhkeVdFVnpNRXRLU0ZSRlpIYxAB,Ахалі,"Під час відвідування ресторану афіціантка почала прибирати посуд зі столу, не дочекавшись завершення прийому їжі. Такий підхід створює дискомфорт для гостей і негативно впливає на загальне враження від закладу.",2,2026-02-15T10:46:57,210,29,під час відвідування ресторану афіціантка почала прибирати посуд зі столу не дочекавшись завершення прийому їжі такий підхід створює дискомфорт для гостей і негативно впливає на загальне враження від закладу
Ci9DQUlRQUNvZENodHljRjlvT25wSVZIWXdlazlSY1ROaU1VMUlkRWRrUTNKRU4zYxAB,Ахалі,"Ми сиділи, розмовляли про буденні речі — роботу, плани, дрібні клопоти. Звичайний вечір, який міг би нічим не відрізнятися від інших. І раптом — невеликий комплімент від ресторану. Просто келихи вина і маленьке сердечко з побажанням. І в цей момент щось змінилося. Розмова стала повільнішою, погляди — теплішими, а сміх — щирішим. Наче хтось натиснув кнопку «романтика», але дуже делікатно, без зайвого пафосу. Маленький жест перетворив звичайну вечерю на спогад. Не через масштаб, а через увагу. І вже дорогою додому ми згадували не лише страви, а саме той момент — коли стало тепло й трохи чарівно. І саме заради таких моментів хочеться повертатися.",5,2026-02-14T16:17:53,651,103,ми сиділи розмовляли про буденні речі роботу плани дрібні клопоти звичайний вечір який міг би нічим не відрізнятися від інших і раптом невеликий комплімент від ресторану просто келихи вина і маленьке сердечко з побажанням і в цей момент щось змінилося розмова стала повільнішою погляди теплішими а сміх щирішим наче хтось натиснув кнопку романтика але дуже делікатно без зайвого пафосу маленький жест перетворив звичайну вечерю на спогад не через масштаб а через увагу і вже дорогою додому ми згадували не лише страви а саме той момент коли стало тепло й трохи чарівно і саме заради таких моментів хочеться повертатися
Ci9DQUlRQUNvZENodHljRjlvT25aRVEyTkxOVjlqTjJwa1gwSlFXVUpwYUc5emMyYxAB,Ахалі,"Дякуємо за теплий прийом у своєму закладі. Організація на висоті, кухня надзвичайно смачна. Офіціанту Ростиславу окрема подяка, все швидко та вчасно. Обовʼязково рекомендуватиму відвідати заклад друзям!🫶",5,2026-02-14T14:51:58,203,26,дякуємо за теплий прийом у своєму закладі організація на висоті кухня надзвичайно смачна офіціанту ростиславу окрема подяка все швидко та вчасно рекомендуватиму відвідати заклад друзям
Ci9DQUlRQUNvZENodHljRjlvT21sU1FTMUJiV3RVUkZBdFYybEJVbkF4YVhKemNXYxAB,Ахалі,"Дуже задоволена вашим закладом! 💛 Страви надзвичайно смачні, усе свіже та якісно приготоване. Окремо хочу відзначити уважність персоналу — видно, що ви дійсно дбаєте про гостей. Розумію, що ви працюєте в активному режимі й маєте велике навантаження, тому з повагою поставилась до очікування замовлення. Але була приємно вражена, коли за довше очікування мені зробили комплімент від закладу. Це дуже цінно та показує ваш високий рівень сервісу. Щиро дякую за турботу, приємну атмосферу та чудову роботу персоналу! Обов’язково повернуся ще 😊❤️",5,2026-02-11T21:18:22,541,80,дуже задоволена вашим закладом страви надзвичайно смачні усе свіже та якісно приготоване окремо хочу відзначити уважність персоналу видно що ви дійсно дбаєте про гостей розумію що ви працюєте в активному режимі й маєте велике навантаження тому з повагою поставилась до очікування замовлення але була приємно вражена коли за довше очікування мені зробили комплімент від закладу це дуже цінно та показує ваш високий рівень сервісу щиро дякую за турботу приємну атмосферу та чудову роботу персоналу обов’язково повернуся ще
Ci9DQUlRQUNvZENodHljRjlvT21od2VqZElOekJhVGs5TmNWcGllVmhJUlRaSWFuYxAB,Ахалі,"Все супер! Страви неймовірно смачні офіціантка Анастасія додала настрою на весь день, дуже позитивна і приємна, а обслуговування на вищому рівні!🥰❤️🌺",5,2026-02-11T11:11:16,149,21,все супер страви неймовірно смачні офіціантка анастасія додала настрою на весь день дуже позитивна і приємна а обслуговування на вищому рівні
Ci9DQUlRQUNvZENodHljRjlvT2sxNlNuQjJkUzFwYm5wcVRXSkVNa2xKVkVwSGEwRRAB,Ахалі,"Смачні хінкалі, класне обслуговування, офіціант Анастасія просто супер, все дуже швидко і дуже, дуже смачно!🩷🩷🩷",5,2026-02-11T11:05:14,111,15,смачні хінкалі класне обслуговування офіціант анастасія просто супер все дуже швидко і дуже дуже смачно
Ci9DQUlRQUNvZENodHljRjlvT21sNVEzaFJRbnBJY2pSWE56VXRibEI2ZGpoTGNtYxAB,Ахалі,"Неймовірно смачно, атмосферно, окрема подяка офіціантці Аліні, заклад залишив за собою круті враження, обовʼязково повернемося ще ❤️",5,2026-02-06T13:16:51,132,17,неймовірно смачно атмосферно окрема подяка офіціантці аліні заклад залишив за собою круті враження повернемося ще
Ci9DQUlRQUNvZENodHljRjlvT2tGamRFcGZZVU5vT1hONlUxOVFRV05PY3pjeFZsRRAB,Ахалі,"Хінкалі — непогані. Із дитячого меню брали бульйон та пюре з котлетками — дитині сподобалося. А от харчо за авторським рецептом не вразив. Я забрав його з собою в готель, який розташований за кілька метрів поруч, і коли прийшов та відкрив страву, вона була вже холодною — навіть не теплою. Можливо, це таке авторське бачення, звісно. P.S. змінив оцінку на вищу, бо робота адміністратора і її турбота про заклад вражає. Харчо дійсно повинно бути горячим, що ми й зʼясували.",5,2026-02-04T14:31:23,472,79,хінкалі непогані із дитячого меню брали бульйон та пюре з котлетками дитині сподобалося а от харчо за авторським рецептом не вразив я забрав його з собою в готель який розташований за кілька метрів поруч і коли прийшов та відкрив страву вона була вже холодною навіть не теплою можливо це таке авторське бачення звісно p s змінив оцінку на вищу бо робота адміністратора і її турбота про заклад вражає харчо дійсно повинно бути горячим що ми й
Ci9DQUlRQUNvZENodHljRjlvT2paMVYyZDZjelowV1RWUVJXUklOVlpSV0dNdFNFRRAB,Розмарин,"Ремонт гарний, камін, розпис стін, та якось темно та холодно. Поки чекали блюда, то замерзли і накинули на себе куртки. Працівник похилого віку сходив в вбиральню і не помив після того руки. Я це спеціально вирішила прослідкувати, змив і одразу вийшов, тримаючи руки в карманах. Потім пішов розкладати столові прибори у шафу.. ( На фото грецький салат та паста балоньєзе.Смачно.",4,2025-10-27T12:59:37,378,60,ремонт гарний камін розпис стін та якось темно та холодно поки чекали блюда то замерзли і накинули на себе куртки працівник похилого віку сходив в вбиральню і не помив після того руки я це спеціально вирішила прослідкувати змив і одразу вийшов тримаючи руки в карманах потім пішов розкладати столові прибори у шафу на фото грецький салат та паста балоньєзе смачно
Ci9DQUlRQUNvZENodHljRjlvT21sR1JWbEpaR3hrWlVOUVNqUTFObG81ZVhKVVNIYxAB,Розмарин,"Неймовірна сімейна атмосфера у ресторанчику! Їжа просто ніжна та смачна, особливо смакував ніжний бульйончик доні, а нам дерун на пузо та салатик осінній з капусти!😋 Приємана пані нас все гарно та оперативно подала 😉. Дякуємо вам , обовʼязково до вас завітаємо ще !🤗",5,2025-10-05T16:09:40,266,43,неймовірна сімейна атмосфера у ресторанчику їжа просто ніжна та смачна особливо смакував ніжний бульйончик доні а нам дерун на пузо та салатик осінній з капусти приємана пані нас все гарно та оперативно подала дякуємо вам до вас завітаємо ще
Ci9DQUlRQUNvZENodHljRjlvT2xjMWNETjROM04wWWtKYWFrWnpaSG96WjNKUlUxRRAB,Розмарин,"Загалом не погано,але подача не дуже,взяли пельмені,подача не апетитна",3,2025-09-08T13:54:00,70,9,загалом не погано але подача не дуже взяли пельмені подача не апетитна
Ci9DQUlRQUNvZENodHljRjlvT21ScE1GUTNZekZuTlVVemNFaDBjVUYwU0dKaU9VRRAB,Розмарин,"Любила цей заклад, була декілька разів, завжди з приємним враженням звідти йшла. Але коли зайшла востаннє мені нахамили і сказали що це приватна квартира і треба дозвіл щоб зайти. Нажаль більше не повернусь",1,2025-09-07T12:49:24,206,33,любила цей заклад була декілька разів завжди з приємним враженням звідти йшла але коли зайшла востаннє мені нахамили і сказали що це приватна квартира і треба дозвіл щоб зайти нажаль більше не повернусь
Ci9DQUlRQUNvZENodHljRjlvT2xGSFdtVlhSRzQxV21GWFprRnVSVFZDTkZReWNtYxAB,Розмарин,"Зверхнє відношення до відвідувачів. Заборонила знаходить в приміщенні, бо столи зайняті.",1,2025-08-03T12:42:33,88,11,зверхнє відношення до відвідувачів заборонила знаходить в приміщенні бо столи зайняті
Ci9DQUlRQUNvZENodHljRjlvT25KR2FHeGtSV3RuWW1abk9HNURSbDk0V0d0cFpHYxAB,Розмарин,Дуже смачно і затишно ♥️дякуємо прийдемо ще,5,2025-07-25T14:23:29,43,7,дуже смачно і затишно дякуємо прийдемо ще
Ci9DQUlRQUNvZENodHljRjlvT25CcVUzbEtZVWRWVEVONE5EZEROMDlVTFRjM0xVRRAB,Розмарин,"Відвідувачам рекомендую звернути увагу на ціни за сто грам, можете не помітити як переплачуєте за щось, за що не хотіли.",3,2025-07-20T17:36:33,120,20,відвідувачам рекомендую звернути увагу на ціни за сто грам можете не помітити як переплачуєте за щось за що не хотіли
ChZDSUhNMG9nS0VJSGkwcHZjb3Z6Y1VnEAE,Розмарин,"Дуже сподобався заклад. Надзвичайно приємне обслуговування. В меню страви української та європейської кухонь. Все, що замовляли, принесли швидко. Їжа дуже ситна і смачна, великі порції. Заходьте — не розчаруєтеся!",5,2025-06-12T15:59:06,213,29,дуже сподобався заклад надзвичайно приємне обслуговування в меню страви української та європейської кухонь все що замовляли принесли швидко їжа дуже ситна і смачна великі порції заходьте не розчаруєтеся
ChdDSUhNMG9nS0VPX3d4X0NrbEpybmx3RRAB,Розмарин,"Дуже атмосферний і приємний заклад. Дуже сподобався борщ, і саме головне деруни. Вони наче зроблені вашою бабусею свіжі запашні і повітряні. Дякую за смачну вечерю.",5,2025-06-05T16:58:41,164,25,дуже атмосферний і приємний заклад дуже сподобався борщ і саме головне деруни вони наче зроблені вашою бабусею свіжі запашні і повітряні дякую за смачну вечерю
ChdDSUhNMG9nS0VQZUxnNjdUMnJyaGhBRRAB,Розмарин,"Вже вдруге відвідали це місце. Раніше тут був старий і не цікавий ресторан, і дуже приємно що тут освіжили ремонт, меню і це місце отримало нове життя. Так, меню не дуже велике, але це скоріше перевага для такого маленького закладу. Є столики на вулиці і в приміщенні, але їх не багато. Досить затишно і людно. Є моменти, які можна покращити, але загалом страви смачні, готують відносно швидко, проте, варто розуміти що це не фаст-фуд, тому 15-20 хв треба почекати (що нормально якщо страву готують, а не гріють)",5,2025-05-22T20:18:56,512,87,вже вдруге відвідали це місце раніше тут був старий і не цікавий ресторан і дуже приємно що тут освіжили ремонт меню і це місце отримало нове життя так меню не дуже велике але це скоріше перевага для такого маленького закладу є столики на вулиці і в приміщенні але їх не багато досить затишно і людно є моменти які можна покращити але загалом страви смачні готують відносно швидко проте варто розуміти що це не фаст фуд тому хв треба почекати що нормально якщо страву готують а не гріють
ChdDSUhNMG9nS0VNU0p4by1MaE9HWjdBRRAB,Розмарин,Дуже смачна кава і привітний персонал !!!,5,2025-05-07T09:35:59,41,7,дуже смачна кава і привітний персонал
ChdDSUhNMG9nS0VJQ0FnTURnd3ZQSzd3RRAB,Розмарин,"Все було. Й було дуже смачно Й затишно..... але було. Наразі закрито Й вивіска ""аренда """,5,2025-02-23T12:48:04,88,16,все було й було дуже смачно й затишно але було наразі закрито й вивіска аренда
ChdDSUhNMG9nS0VJQ0FnSUMzM0o3TG9RRRAB,Розмарин,"Вітаю. Зайшла з проханням скористатись вбиральнею. Відмовили, сказали , що в них це заборонено. Не приємно. Розумію, що це рішення власника/ці, але можливо варто переглянути ваші умови? Здається, це якось просто не людяно.",1,2024-11-03T19:34:06,222,33,вітаю зайшла з проханням скористатись вбиральнею відмовили сказали що в них це заборонено не приємно розумію що це рішення власника ці але можливо варто переглянути ваші умови здається це якось просто не людяно
Ci9DQUlRQUNvZENodHljRjlvT25kNlFXTkZZVU52VWxSbVVqQm1hMUU1Tm1wTlZsRRAB,Park. Art of Rest,"Дякую офіціанту, п. Василю, який робив мені особливий коктейль))) і з першого разу зрозумів, що я хочу і це приніс, дякую))",5,2026-02-22T19:14:06,123,21,дякую офіціанту п василю який робив мені особливий коктейль і з першого разу зрозумів що я хочу і це приніс дякую
Ci9DQUlRQUNvZENodHljRjlvT25kSFJrWk5jWFprUkdoaVJ6WkdjSFpsYVMxS09WRRAB,Park. Art of Rest,Свіжа випічка кожного ранку,5,2026-02-19T20:33:57,27,4,свіжа випічка кожного ранку
Ci9DQUlRQUNvZENodHljRjlvT210clVuVmZiM1JSUjNKdGIwUjNPSFozTm1weVkxRRAB,Park. Art of Rest,"Тут затишно. Супи сподобались, смачненькі.",5,2026-02-09T10:45:28,42,5,тут затишно супи сподобались смачненькі
Ci9DQUlRQUNvZENodHljRjlvT25WcldEWnlZV0pDVTJWaFFsWmhOWEpEU3pOWGJrRRAB,Park. Art of Rest,Гарно співає пані Оксана❤️,5,2026-02-07T17:54:04,26,4,гарно співає пані оксана
Ci9DQUlRQUNvZENodHljRjlvT21Sc09IZDBkMFY0VnpSUmNrZHlkbDlKY0ZSdFozYxAB,Park. Art of Rest,Смачні сендвічі та салати.,5,2026-01-26T09:17:23,26,4,смачні сендвічі та салати
Ci9DQUlRQUNvZENodHljRjlvT2podVVrWlFMV2R5UlRGdWVXSkxlbGhpYkZvM1YzYxAB,Park. Art of Rest,Кава смачна навіть без цукру.,5,2026-01-26T09:11:03,29,5,кава смачна навіть без цукру
Ci9DQUlRQUNvZENodHljRjlvT2xsdUxWaFBRekY2U0dScldpMUhkM1pYVUVWR1luYxAB,Park. Art of Rest,"приємна атмосфера, стильний інтер’єр, кухня смачна і порції достатні. Ідеально для зустрічі з друзями або спокійної вечері, обслуговування привітне, але трохи повільне в пікові години.",4,2026-01-12T13:30:11,184,25,приємна атмосфера стильний інтер’єр кухня смачна і порції достатні ідеально для зустрічі з друзями або спокійної вечері обслуговування привітне але трохи повільне в пікові години
Ci9DQUlRQUNvZENodHljRjlvT2pWYUxUTm9TRUUwU2padE5YSnBhWGRGU0ZOZk0zYxAB,Park. Art of Rest,"Пішли покурити кальян, а кальян знаходиться на заскленній зимовій терасі де з опалення тільки уфо над головою і то яке гріє тільки стіл. Невже не можна було зробити елементарний обігрів підлоги?! Адміністратор навіть не попередив, при бронюванні, що там де курять кальян буде не те, що холодно, в дуже холодно. Реально спасав тільки чай і то не сильно!",1,2026-01-11T08:02:09,352,58,пішли покурити кальян а кальян знаходиться на заскленній зимовій терасі де з опалення тільки уфо над головою і то яке гріє тільки стіл невже не можна було зробити елементарний обігрів підлоги адміністратор навіть не попередив при бронюванні що там де курять кальян буде не те що холодно в дуже холодно реально спасав тільки чай і то не сильно
Ci9DQUlRQUNvZENodHljRjlvT2xwNU5URXlPV00wUW5SVU56QmFPVFIxU0hVd1VHYxAB,Park. Art of Rest,"We hebben hier heerlijk gegeten, zeer zeker een volgend bezoek waard, niet het goedkoopste restaurant maar wel één van de betere onder de vele zeer goede restaurants in lviv.",5,2026-01-10T18:05:03,174,29,we hebben hier heerlijk gegeten zeer zeker een volgend bezoek waard niet het goedkoopste restaurant maar wel van de betere onder de vele zeer goede restaurants in lviv
Ci9DQUlRQUNvZENodHljRjlvT2prMGN6WkdSelJqTmtkcVEzVm5NMGxRT0VaRVkxRRAB,Park. Art of Rest,"Коли заходиш у заклад зустрічає хостес з перекривленим непривітним обличчям , ніби прийшли до неї до хати і вона здивовано обурена , після цього вже враження дорівнюють нулю ! Це жах .. думала це чутки , коли друзі ділились своїми негативними враженням щодо персоналу ) але це факт , хочете мати зіпсований настрій з першого кроку в заклад - велкам)",1,2026-01-09T10:41:27,349,60,коли заходиш у заклад зустрічає хостес з перекривленим непривітним обличчям ніби прийшли до неї до хати і вона здивовано обурена після цього вже враження дорівнюють нулю це жах думала це чутки коли друзі ділились своїми негативними враженням щодо персоналу але це факт хочете мати зіпсований настрій з першого кроку в заклад велкам
Ci9DQUlRQUNvZENodHljRjlvT25jeVNWSmpURUZXUmtFd2RWQmlaekoyV1hoVU0yYxAB,Park. Art of Rest,"Заклад справив гарне враження. Комфортна обстановка, адекватні порції, їжа свіжа. Можна зайти як на обід, так і на вечерю.",5,2026-01-04T16:54:26,122,19,заклад справив гарне враження комфортна обстановка адекватні порції їжа свіжа можна зайти як на обід так і на вечерю
Ci9DQUlRQUNvZENodHljRjlvT2xWRE5WUXhZak5EYlVwcVFXTlBaRWw2VVRkYVVtYxAB,Park. Art of Rest,"Смачно і гарне обслуговування.Зайшли випадково, але залишилися дуже задоволеними.",5,2026-01-03T13:12:33,81,9,смачно і гарне обслуговування зайшли випадково але залишилися дуже задоволеними
Ci9DQUlRQUNvZENodHljRjlvT204ME1taDJURlF3ZEhjeWFIRmtabkZWT1hGMFpFRRAB,Park. Art of Rest,"Дякую за вашу роботу, але відвідуванням лишилися розчаровані так як їжа була не смачна а ціни як в гарному ресторані і ціна якості не відповідає..",1,2026-01-02T08:43:50,146,25,дякую за вашу роботу але відвідуванням лишилися розчаровані так як їжа була не смачна а ціни як в гарному ресторані і ціна якості не відповідає
Ci9DQUlRQUNvZENodHljRjlvT200NVlsVXdlblU1UkV4blJGbEpRM3BYTWtkeVJuYxAB,Park. Art of Rest,"Відкрив для себе цей заклад, класна музика смачна різноманітна кухня працюють до останнього клієнта приємний персонал на рівні",5,2026-01-01T20:32:57,126,18,відкрив для себе цей заклад класна музика смачна різноманітна кухня працюють до останнього клієнта приємний персонал на рівні
Ci9DQUlRQUNvZENodHljRjlvT25OdlgyaFFUbFUyTm10VlZUSnRRVU5JVURsTmIzYxAB,Park. Art of Rest,Калянщик вогонь!,5,2025-12-22T15:17:56,16,2,калянщик вогонь
Ci9DQUlRQUNvZENodHljRjlvT2psdVV6TjBkMGxyTW14TFdYTjVPVFZoYVdKMVRGRRAB,resto Friends,Піца з тунцем божественна!,5,2025-09-28T18:11:07,26,4,піца з тунцем божественна
Ci9DQUlRQUNvZENodHljRjlvT2tOM2N6RjNTM05GT0dKVlVuVTNPVkYwYkdRMWEzYxAB,resto Friends,"Приємна атмосфера. Інтерєр присвячений серіалу ""друзі"". Піца дуже смачна.",5,2026-01-31T16:52:19,73,9,приємна атмосфера інтерєр присвячений серіалу друзі піца дуже смачна
